id	target
385084	0.2
452950	0.1
239203	0.1
229436	0.0
426046	0.0
499285	0.0
513259	0.0
405095	0.0
263847	0.2
455177	0.0
404983	0.0
414195	0.0
274077	0.0
527710	0.0
559487	0.0
521929	0.0
558381	0.0
487404	0.2
419384	0.3
569001	0.3
254337	0.0
564152	0.1
336536	0.2
402303	0.0
512293	0.4
213842	0.3
296873	0.1
588719	0.0
179128	0.0
314847	0.0
494129	0.0
434704	0.4
472292	0.0
335455	0.0
171457	0.0
484261	0.2
240222	0.0
577414	0.0
259778	0.0
508086	0.0
361955	0.2
572299	0.0
364512	0.0
553480	0.0
213864	0.4
262162	0.0
153013	0.1
535460	0.3
579005	0.0
461330	0.0
529662	0.2
356202	0.1
452470	0.1
270126	0.0
245794	0.1
160257	0.2
458364	0.4
203342	0.2
559455	0.1
287452	0.0
454939	0.0
377827	0.0
253432	0.1
453969	0.0
312906	0.0
427066	0.0
465614	0.0
516533	0.0
338592	0.0
563264	0.0
560537	0.0
441042	0.0
416306	0.0
198025	0.3
394528	0.0
351779	0.0
190561	0.3
491076	0.0
444631	0.0
168345	0.1
201515	0.2
452912	0.1
258486	0.1
590262	0.0
241240	0.0
307473	0.0
378554	0.0
175766	0.0
150991	0.0
275797	0.0
241427	0.1
369568	0.1
242005	0.2
298850	0.0
286652	0.0
439096	0.2
477314	0.0
420217	0.1
563839	0.4
374775	0.2
243493	0.2
239385	0.0
280361	0.1
474790	0.6
542649	0.0
447062	0.2
573568	0.2
291335	0.0
458231	0.0
234576	0.5
198172	0.0
514469	0.0
475131	0.2
358937	0.5
499412	0.4
360568	0.0
264343	0.1
370572	0.2
509201	0.0
176808	0.3
391772	0.0
165789	0.1
312049	0.5
383949	0.1
558741	0.0
381167	0.0
384255	0.0
281146	0.0
324261	0.2
329728	0.2
526646	0.3
382431	0.0
160338	0.0
529142	0.0
361800	0.0
367242	0.0
204045	0.0
201061	0.0
230981	0.0
456142	0.0
430913	0.2
344599	0.3
268132	0.0
569234	0.0
365546	0.0
311155	0.2
559124	0.2
372210	0.1
394363	0.1
391553	0.0
237103	0.0
192948	0.1
174681	0.0
499791	0.0
341171	0.0
235996	0.0
482359	0.0
455283	0.0
332856	0.1
222006	0.3
398330	0.1
265267	0.1
577366	0.0
375854	0.0
221307	0.0
235805	0.0
148573	0.1
519244	0.0
294146	0.0
368952	0.1
589725	0.3
167039	0.2
586937	0.0
310573	0.0
442082	0.1
294173	0.1
236501	0.0
178224	0.0
192336	0.0
429664	0.2
407177	0.0
476909	0.1
515097	0.2
211664	0.1
220820	0.0
339195	0.1
402926	0.0
146943	0.0
567203	0.0
485565	0.0
432838	0.5
369765	0.9
560828	0.0
313262	0.0
318352	0.0
313317	0.3
159377	0.1
179914	0.3
234768	0.0
154699	0.2
566350	0.0
479216	0.0
293348	0.1
250680	0.0
306626	0.0
376268	0.0
194224	0.1
530978	0.0
390810	0.2
363425	0.0
344944	0.0
275412	0.1
375416	0.0
525144	0.2
174031	0.0
387131	0.0
386509	0.2
549622	0.0
282892	0.0
189339	0.2
450707	0.0
220485	0.1
222513	0.1
572493	0.7
236860	0.5
151667	0.0
243655	0.2
243934	0.0
306705	0.0
422003	0.1
300844	0.1
458112	0.1
513300	0.0
365536	0.1
399453	0.0
385353	0.1
403180	0.1
567101	0.0
292766	0.5
478023	0.0
558479	0.0
278862	0.0
490000	0.0
569171	0.2
404390	0.0
255511	0.0
569052	0.3
270841	0.1
250379	0.1
426042	0.0
379015	0.0
296305	0.0
469726	0.0
478085	0.0
429134	0.5
421569	0.3
317892	0.1
412737	0.4
404455	0.0
440645	0.6
434807	0.1
191493	0.5
215608	0.1
525076	0.1
182933	0.4
544209	0.1
562627	0.0
252576	0.0
577601	0.0
583488	0.0
367443	0.0
180612	0.0
231358	0.0
353016	0.0
372299	0.2
175275	0.1
478706	0.1
249500	0.3
430186	0.1
368979	0.1
317235	0.0
193192	0.0
214478	0.2
210904	0.0
223795	0.2
267359	0.0
401961	0.3
426712	0.0
333063	0.0
399344	0.0
422091	0.0
352129	0.0
218191	0.0
231501	0.0
338976	0.0
574427	0.0
429538	0.3
370743	0.0
448937	0.1
282382	0.1
518393	0.0
502678	0.0
453205	0.3
442566	0.1
198512	0.0
549341	0.1
384737	0.1
245590	0.1
439522	0.2
416666	0.0
165590	0.0
153079	0.1
247752	0.1
412424	0.2
362020	0.3
487495	0.2
253888	0.0
198711	0.2
485413	0.3
166741	0.4
286493	0.0
212575	0.0
322508	0.0
438974	0.1
238066	0.0
160804	0.3
590813	0.2
489176	0.3
274062	0.1
332838	0.4
197656	0.1
548977	0.1
292422	0.0
461511	0.1
528048	0.0
270615	0.0
582282	0.2
170568	0.0
570892	0.0
240044	0.2
280652	0.2
496974	0.0
216949	0.0
579665	0.1
235174	0.0
344990	0.0
213377	0.2
478157	0.1
521628	0.2
493255	0.4
256860	0.0
484323	0.0
466977	0.2
529022	0.0
447438	0.5
153402	0.1
195710	0.0
589450	0.1
527942	0.0
207749	0.0
409762	0.3
438967	0.2
543011	0.2
193869	0.0
149071	0.2
324581	0.0
315049	0.3
421065	0.2
418282	0.0
170036	0.0
446734	0.0
308546	0.2
338173	0.1
475147	0.0
483463	0.0
195958	0.0
406063	0.3
432129	0.0
218772	0.5
337991	0.0
236192	0.0
480676	0.0
445608	0.1
195426	0.2
324097	0.0
311867	0.0
535767	0.1
294019	0.0
321183	0.2
467643	0.1
427649	0.0
384044	0.0
208333	0.1
357319	0.0
286993	0.1
433292	0.0
456106	0.0
491335	0.0
545267	0.0
450348	0.2
306016	0.0
450633	0.0
333626	0.0
308648	0.1
304098	0.0
335513	0.3
486094	0.0
201728	0.0
312756	0.2
408227	0.0
377170	0.0
565714	0.0
546465	0.0
424869	0.0
574543	0.1
261675	0.2
405231	0.0
565770	0.1
584223	0.2
256666	0.0
162187	0.0
341270	0.0
460183	0.1
233234	0.0
305817	0.1
431203	0.1
580277	0.2
207641	0.1
271264	0.0
582174	0.1
210281	0.0
233461	0.0
523410	0.0
423261	0.0
192452	0.1
466866	0.2
515250	0.1
281477	0.0
478397	0.0
338414	0.2
348628	0.0
455933	0.0
537967	0.1
285197	0.1
204489	0.1
590115	0.0
205744	0.2
401820	0.0
557859	0.1
531212	0.0
272271	0.0
454255	0.2
359893	0.0
498321	0.0
458666	0.1
340913	0.0
545228	0.0
186323	0.0
338083	0.0
525768	0.0
156399	0.0
266795	0.0
363879	0.0
411503	0.0
271541	0.0
501502	0.0
174506	0.1
230718	0.0
575683	0.3
215177	0.1
374904	0.1
363385	0.1
373384	0.1
361138	0.0
567631	0.3
510765	0.1
394601	0.3
364001	0.1
391875	0.0
230076	0.0
234949	0.1
517682	0.1
498258	0.0
245035	0.0
301554	0.0
249553	0.0
165715	0.4
272040	0.0
478775	0.2
224029	0.0
549736	0.1
585467	0.2
282310	0.4
420223	0.0
340701	0.0
470591	0.0
254180	0.0
504949	0.0
432436	0.3
485615	0.2
355595	0.0
439897	0.1
498725	0.0
350395	0.0
176114	0.1
549746	0.0
147861	0.1
151726	0.0
453021	0.0
305173	0.0
302535	0.0
305269	0.0
389535	0.0
570708	0.0
518983	0.1
426504	0.0
570187	0.1
360693	0.0
338543	0.0
331670	0.2
204778	0.2
432958	0.0
512303	0.1
246869	0.0
163359	0.1
545463	0.2
530069	0.0
203315	0.1
349918	0.1
360071	0.3
150270	0.0
396001	0.0
323995	0.0
575714	0.0
553553	0.0
443427	0.1
308733	0.1
155252	0.0
404911	0.0
307764	0.0
515783	0.1
330909	0.0
197866	0.0
209324	0.4
425096	0.1
479302	0.0
546769	0.0
227385	0.0
440878	0.0
289856	0.0
373471	0.0
329391	0.0
486286	0.1
515503	0.0
360886	0.0
517665	0.1
421956	0.0
198252	0.0
343303	0.0
497327	0.0
550484	0.0
187152	0.1
585533	0.3
441526	0.0
426638	0.4
209044	0.1
452722	0.1
151565	0.0
450602	0.3
247368	0.0
195992	0.1
230023	0.0
240226	0.0
318521	0.0
320784	0.1
318432	0.0
254599	0.0
204633	0.0
180409	0.0
289274	0.0
564234	0.1
335315	0.1
207868	0.0
561378	0.2
272682	0.0
239867	0.0
516746	0.0
261597	0.1
503870	0.1
257072	0.0
424735	0.0
450782	0.0
356074	0.0
517189	0.1
259825	0.2
262499	0.0
161155	0.0
523964	0.4
317948	0.0
332618	0.1
529983	0.1
484894	0.2
242035	0.0
307120	0.1
537851	0.0
244658	0.4
256076	0.0
184747	0.0
369148	0.2
552861	0.0
480563	0.1
280799	0.0
540990	0.2
345842	0.0
219528	0.0
532338	0.0
415031	0.3
496855	0.2
188321	0.0
184882	0.0
409839	0.1
168403	0.3
496009	0.5
267921	0.0
479556	0.0
147437	0.2
395857	0.1
556234	0.0
206049	0.1
226736	0.0
204766	0.4
439743	0.1
301324	0.0
476930	0.0
529613	0.0
340010	0.1
266516	0.0
183356	0.0
226113	0.0
527789	0.0
288878	0.0
536037	0.1
565325	0.2
314868	0.0
385414	0.0
372311	0.0
329375	0.1
534772	0.0
528060	0.2
269552	0.0
302098	0.0
443277	0.3
186697	0.0
151919	0.1
230177	0.2
173124	0.2
505665	0.0
542581	0.2
195690	0.2
436353	0.0
430663	0.1
406285	0.0
161161	0.0
227778	0.0
159118	0.0
231722	0.0
586765	0.0
241943	0.1
168005	0.0
465653	0.0
233538	0.3
392449	0.3
536469	0.4
190926	0.0
333266	0.3
540797	0.3
590044	0.0
249240	0.0
563966	0.0
202234	0.1
413741	0.1
534353	0.2
537732	0.0
398744	0.0
191875	0.1
559727	0.0
491128	0.3
255201	0.0
503074	0.0
275320	0.2
452873	0.4
234571	0.3
537446	0.1
224123	0.1
353039	0.1
335075	0.3
167880	0.1
433880	0.0
374115	0.0
295911	0.1
278951	0.2
553366	0.0
324458	0.0
531573	0.2
426611	0.0
551960	0.2
539317	0.2
409198	0.0
458548	0.0
413125	0.2
492080	0.1
324066	0.0
449881	0.1
236852	0.1
361103	0.0
521113	0.0
323555	0.0
476751	0.0
393118	0.0
467773	0.0
305470	0.1
309539	0.0
195804	0.0
367823	0.0
345372	0.1
549789	0.1
589350	0.1
394177	0.1
255518	0.0
185099	0.1
333621	0.0
223135	0.0
202905	0.3
505481	0.0
199748	0.0
208214	0.3
553756	0.3
585358	0.0
338305	0.1
243091	0.0
377404	0.0
493495	0.2
583316	0.1
559850	0.0
555421	0.1
293902	0.1
484737	0.4
448506	0.2
461141	0.1
254165	0.0
436881	0.1
325758	0.0
446496	0.0
293480	0.0
403218	0.1
567386	0.2
209976	0.0
329976	0.1
356929	0.5
261039	0.0
147718	0.1
472129	0.0
180288	0.1
329315	0.0
483859	0.0
479882	0.3
566788	0.1
265986	0.2
228548	0.2
362728	0.6
409382	0.1
157462	0.0
368412	0.5
356253	0.0
230766	0.0
481897	0.1
161298	0.1
220787	0.0
275622	0.1
423314	0.0
565157	0.2
368257	0.0
570229	0.0
300411	0.0
374764	0.1
243358	0.0
175266	0.0
575336	0.0
238184	0.0
238417	0.0
510618	0.0
548395	0.0
404158	0.0
244985	0.1
400585	0.1
459443	0.0
586666	0.0
485311	0.0
193432	0.0
274975	0.1
381921	0.1
241939	0.0
181447	0.2
294835	0.1
477691	0.0
428860	0.4
192746	0.1
348188	0.4
160050	0.0
528419	0.3
554057	0.1
387816	0.0
241609	0.2
513094	0.1
497821	0.0
244705	0.0
180919	0.0
566924	0.0
255148	0.0
148746	0.0
424201	0.1
265007	0.3
346057	0.1
517462	0.0
189949	0.1
253004	0.1
449592	0.0
253386	0.0
430460	0.1
161132	0.3
236944	0.3
373724	0.0
549847	0.2
317617	0.3
378624	0.2
271713	0.0
559873	0.0
379967	0.0
247786	0.1
227438	0.0
262534	0.5
560917	0.0
484352	0.0
296282	0.0
575447	0.1
411883	0.0
224227	0.0
169966	0.0
582258	0.2
319977	0.2
562282	0.1
160611	0.1
546163	0.2
548862	0.0
480224	0.2
540034	0.0
491227	0.0
354775	0.4
514115	0.3
469981	0.0
361194	0.0
190779	0.1
305397	0.0
235012	0.0
522104	0.4
488234	0.1
544543	0.2
270890	0.0
287881	0.1
432128	0.0
312600	0.1
398218	0.2
509331	0.0
234563	0.1
589025	0.3
238523	0.0
411023	0.0
541571	0.3
249885	0.0
396938	0.0
556829	0.2
239754	0.3
553775	0.0
584431	0.0
151506	0.0
260027	0.4
322604	0.0
446862	0.0
301011	0.1
443883	0.1
489357	0.0
416585	0.1
481200	0.1
242804	0.1
430258	0.0
356404	0.0
499901	0.0
582097	0.0
553936	0.2
460625	0.0
292899	0.0
503550	0.0
438925	0.0
304667	0.0
568322	0.1
220019	0.3
203001	0.0
362860	0.1
435723	0.0
356567	0.0
439890	0.2
267943	0.1
298296	0.1
282252	0.0
386717	0.1
215942	0.2
264461	0.0
358564	0.0
525095	0.0
336668	0.1
457573	0.0
304280	0.0
256317	0.2
463840	0.1
546612	0.0
576205	0.0
353497	0.1
517940	0.1
371024	0.1
446972	0.3
544049	0.4
333390	0.0
394795	0.0
390316	0.2
178708	0.0
214842	0.1
446762	0.0
582445	0.4
261838	0.4
590690	0.3
585308	0.1
192558	0.0
297965	0.4
515919	0.1
428940	0.0
575379	0.0
570986	0.2
317290	0.7
386974	0.0
284358	0.0
526189	0.0
146871	0.1
509351	0.0
362199	0.0
507657	0.3
344222	0.1
363384	0.0
178391	0.0
577055	0.1
277292	0.0
466791	0.1
516719	0.1
345249	0.0
230126	0.0
367108	0.0
187381	0.1
361218	0.4
169886	0.0
151663	0.3
514042	0.4
561324	0.0
466361	0.0
289753	0.1
272464	0.1
510605	0.1
147852	0.1
487577	0.3
530433	0.0
439638	0.0
185619	0.0
161200	0.0
557109	0.0
360897	0.0
377476	0.3
182722	0.1
544322	0.3
228795	0.0
492975	0.0
484444	0.1
409556	0.0
261578	0.7
178602	0.0
489385	0.0
474285	0.2
201559	0.2
178297	0.2
471175	0.2
151024	0.7
340755	0.1
340430	0.0
522117	0.0
370884	0.0
494058	0.1
297160	0.1
365866	0.1
494123	0.0
499362	0.1
514800	0.2
328267	0.0
431463	0.1
239269	0.1
460155	0.1
264613	0.0
574112	0.1
562313	0.1
448114	0.0
389252	0.5
310825	0.0
218028	0.0
241026	0.0
264055	0.2
293342	0.0
283135	0.0
420978	0.1
259619	0.0
337572	0.0
251666	0.2
418661	0.2
544242	0.5
319183	0.1
556602	0.0
570143	0.0
367541	0.0
367516	0.9
194894	0.0
415346	0.1
260843	0.0
419403	0.0
525765	0.0
321317	0.2
493389	0.1
218698	0.1
329099	0.1
445904	0.0
580420	0.0
517827	0.0
215705	0.1
161485	0.1
417021	0.0
481181	0.0
242162	0.2
529050	0.0
494527	0.0
213821	0.0
518807	0.0
246916	0.0
393579	0.1
191108	0.0
155692	0.0
240918	0.1
212294	0.0
391177	0.0
275369	0.3
508130	0.1
572454	0.1
492406	0.1
222414	0.0
534274	0.2
393301	0.0
469135	0.0
345722	0.5
563427	0.0
302832	0.0
477511	0.0
537745	0.0
372876	0.0
254508	0.0
172599	0.2
541085	0.1
300409	0.0
393160	0.1
157730	0.1
493113	0.1
389910	0.2
412326	0.0
311643	0.0
365920	0.1
532940	0.8
341825	0.0
556664	0.1
240314	0.0
539254	0.3
353945	0.2
332332	0.1
539170	0.0
352046	0.1
181091	0.0
204656	0.5
324959	0.2
415334	0.0
221287	0.0
223271	0.0
573195	0.0
281638	0.0
361621	0.0
265687	0.0
390585	0.0
427465	0.0
462627	0.1
546347	0.0
421582	0.2
203891	0.1
567174	0.0
570487	0.1
498425	0.0
231955	0.0
530556	0.2
546621	0.1
275340	0.0
379664	0.0
215519	0.0
442595	0.1
566250	0.0
442798	0.1
379732	0.0
182476	0.0
518103	0.0
384520	0.0
157214	0.0
410818	0.1
520105	0.0
401028	0.0
525258	0.0
387758	0.0
547143	0.0
369114	0.4
308259	0.1
361368	0.1
262095	0.0
290170	0.1
385659	0.1
193254	0.2
275563	0.0
277310	0.0
282825	0.1
375502	0.1
501703	0.0
241116	0.1
316628	0.0
260847	0.0
165411	0.0
540882	0.0
321588	0.0
521818	0.0
587709	0.2
371847	0.4
300124	0.0
455248	0.0
579927	0.2
523558	0.0
186392	0.0
409444	0.1
488791	0.0
358715	0.3
212675	0.4
239477	0.0
306916	0.0
360803	0.1
412642	0.0
262862	0.1
360261	0.0
305981	0.3
265365	0.0
325706	0.1
468595	0.0
391203	0.1
152789	0.0
443995	0.0
241603	0.1
565072	0.0
518658	0.2
449245	0.0
460909	0.2
522398	0.1
222167	0.0
274497	0.1
187473	0.0
408059	0.1
275693	0.0
315667	0.3
243591	0.1
364564	0.0
565352	0.2
272391	0.0
369721	0.0
188888	0.4
270442	0.0
251037	0.1
340505	0.3
372052	0.0
314861	0.5
253016	0.0
505480	0.2
572323	0.1
218027	0.0
538102	0.0
178594	0.2
422918	0.0
177939	0.1
542471	0.0
521811	0.0
245069	0.1
400756	0.0
308677	0.2
246680	0.0
510151	0.4
297451	0.0
496202	0.2
153191	0.0
345456	0.0
417518	0.0
569110	0.1
272028	0.0
321805	0.2
305073	0.3
546569	0.3
189710	0.0
173006	0.0
350148	0.0
586865	0.1
385597	0.3
373264	0.1
270208	0.0
232824	0.6
295615	0.0
504467	0.0
173659	0.0
212894	0.0
304758	0.0
500781	0.2
203080	0.2
452627	0.2
446246	0.1
262653	0.1
585723	0.0
481566	0.0
462136	0.2
380321	0.1
183723	0.0
472838	0.1
580147	0.2
254285	0.0
534101	0.1
399598	0.0
495320	0.1
366682	0.0
228848	0.3
550923	0.1
209996	0.7
488437	0.0
187990	0.4
572071	0.0
552779	0.1
575422	0.2
201939	0.0
302658	0.0
507512	0.0
259456	0.0
453448	0.0
333169	0.2
207984	0.4
449748	0.0
219308	0.0
485944	0.5
241702	0.0
470330	0.3
338815	0.0
445698	0.0
430938	0.0
457486	0.0
203163	0.0
352859	0.3
468343	0.0
321791	0.0
415241	0.1
563031	0.1
337813	0.1
518711	0.1
555831	0.2
347830	0.0
326493	0.3
203035	0.0
527786	0.0
497491	0.0
278693	0.0
296662	0.1
402877	0.0
256269	0.1
552285	0.1
311723	0.0
394997	0.1
362431	0.0
153347	0.2
553663	0.0
504028	0.0
360847	0.6
551874	0.0
304131	0.0
372357	0.0
269826	0.2
341448	0.0
461246	0.0
230721	0.0
313247	0.5
333521	0.0
333429	0.0
396214	0.1
555991	0.0
564694	0.0
388722	0.0
482317	0.0
429008	0.0
217155	0.2
200901	0.1
565653	0.2
158606	0.0
339051	0.0
545106	0.1
302106	0.0
325293	0.0
251045	0.1
263613	0.0
547310	0.1
455865	0.0
446923	0.0
506339	0.0
552918	0.3
278950	0.3
554887	0.0
494435	0.0
549398	0.0
564900	0.1
537068	0.1
191539	0.0
500671	0.0
231739	0.1
374586	0.1
354148	0.1
418658	0.0
567053	0.3
532028	0.4
163570	0.0
250312	0.0
319074	0.1
496351	0.0
245228	0.0
209175	0.0
186302	0.0
376370	0.0
574363	0.0
505989	0.2
188843	0.1
298603	0.1
453676	0.0
226568	0.0
434034	0.0
344921	0.0
574285	0.1
293185	0.0
152831	0.1
532108	0.0
259993	0.0
571017	0.0
470768	0.0
442801	0.0
184481	0.0
182355	0.1
471319	0.4
363196	0.0
476154	0.2
572305	0.1
420174	0.0
566169	0.4
265243	0.4
182284	0.0
184444	0.2
260439	0.0
338647	0.1
371694	0.0
257692	0.0
286705	0.1
543460	0.0
227733	0.0
243768	0.0
233060	0.3
469286	0.0
413990	0.2
507051	0.0
539191	0.0
244048	0.4
567062	0.0
445579	0.0
356138	0.0
492791	0.0
526819	0.1
400845	0.1
481171	0.0
448059	0.0
483105	0.2
291636	0.1
387905	0.2
488925	0.1
368525	0.0
257726	0.2
385693	0.0
213068	0.0
508927	0.0
426226	0.4
551148	0.0
204793	0.4
221963	0.0
221742	0.1
397239	0.1
158298	0.1
282897	0.1
492325	0.0
249336	0.3
325621	0.1
448439	0.0
332484	0.0
194167	0.0
289786	0.0
517381	0.0
168123	0.0
190891	0.1
198619	0.0
181082	0.0
362592	0.4
508799	0.0
459567	0.7
342030	0.0
255203	0.1
329054	0.4
453150	0.0
157495	0.1
428794	0.0
509632	0.0
539139	0.0
354231	0.0
147688	0.4
264567	0.0
339334	0.1
417464	0.0
429419	0.0
169728	0.0
226826	0.3
503642	0.0
394185	0.1
333649	0.0
323095	0.1
211533	0.0
588828	0.1
467841	0.0
418867	0.0
196170	0.0
370354	0.1
444777	0.0
345918	0.0
171871	0.0
459675	0.0
546176	0.0
483829	0.0
584922	0.0
172224	0.0
444666	0.0
190033	0.3
417123	0.0
290099	0.0
322554	0.1
282101	0.1
410664	0.0
528725	0.2
354064	0.0
551781	0.0
172886	0.2
556242	0.0
171608	0.2
316205	0.1
214152	0.1
517701	0.1
326616	0.0
320057	0.0
374729	0.0
270553	0.1
395521	0.3
464747	0.0
373719	0.0
409294	0.2
377034	0.5
318990	0.0
436546	0.1
405580	0.0
420064	0.1
444703	0.0
224891	0.3
188469	0.1
469030	0.1
160829	0.0
175736	0.3
423801	0.0
255568	0.1
554239	0.0
235161	0.1
500956	0.0
324086	0.0
496485	0.4
486500	0.0
230855	0.1
429871	0.0
478380	0.0
157708	0.2
204262	0.3
292752	0.0
371708	0.1
266702	0.0
188010	0.1
446401	0.0
325324	0.1
361235	0.1
193391	0.0
401601	0.3
193438	0.1
478480	0.2
539322	0.1
435742	0.1
274470	0.0
267546	0.0
154578	0.1
441316	0.1
364712	0.0
479464	0.3
561772	0.0
255253	0.1
411125	0.0
508218	0.1
164074	0.0
550692	0.0
177732	0.0
183009	0.0
362723	0.1
485959	0.2
379057	0.1
496595	0.0
277721	0.1
585743	0.1
507817	0.0
467728	0.0
527705	0.1
196158	0.2
510528	0.0
311410	0.0
479073	0.2
515924	0.0
389328	0.3
422220	0.1
423969	0.2
555656	0.0
499410	0.0
199089	0.0
380902	0.0
488663	0.1
378357	0.1
419442	0.1
519042	0.1
191484	0.1
251076	0.0
160970	0.8
165953	0.0
225214	0.0
569706	0.0
388043	0.0
307388	0.0
550034	0.0
242031	0.0
553380	0.0
579356	0.0
435760	0.0
541368	0.1
558980	0.0
377172	0.7
292657	0.2
539931	0.1
393834	0.1
518788	0.0
348347	0.0
572827	0.2
412166	0.1
289027	0.0
570438	0.0
380152	0.0
352216	0.0
366750	0.0
292092	0.1
317794	0.2
370055	0.0
369514	0.1
186940	0.1
237596	0.0
260576	0.1
401102	0.0
172130	0.0
433209	0.2
175176	0.3
203350	0.0
456145	0.0
273112	0.0
435018	0.0
315488	0.0
207978	0.0
484592	0.1
259013	0.0
350023	0.5
249603	0.2
373141	0.1
182026	0.0
536595	0.0
536358	0.0
417179	0.1
550567	0.1
340643	0.0
234428	0.3
566559	0.2
449470	0.0
150736	0.2
391730	0.0
270827	0.0
470857	0.0
568255	0.2
292220	0.0
240195	0.3
320809	0.0
365503	0.0
507398	0.0
203526	0.3
160171	0.0
280281	0.0
373918	0.0
342318	0.2
225301	0.0
190443	0.5
478946	0.1
237590	0.0
552280	0.5
395922	0.0
472679	0.0
277838	0.0
401749	0.0
244544	0.1
341138	0.0
193069	0.1
374976	0.0
361104	0.0
493732	0.1
326041	0.3
307041	0.0
161126	0.1
161265	0.0
210746	0.0
359986	0.0
212140	0.3
280592	0.1
543744	0.0
398424	0.0
214278	0.0
177400	0.2
262285	0.1
219914	0.2
281912	0.0
296183	0.0
391299	0.1
494751	0.4
473589	0.2
314729	0.0
215973	0.1
262491	0.2
468968	0.0
335933	0.0
361169	0.1
345996	0.4
389565	0.0
295032	0.0
231124	0.1
495361	0.3
356022	0.0
512779	0.0
356666	0.0
432979	0.1
319607	0.0
373362	0.0
525995	0.0
190699	0.5
359597	0.0
495752	0.0
174551	0.0
564217	0.3
359377	0.0
562034	0.4
469221	0.0
378346	0.0
437603	0.0
379456	0.0
454592	0.0
251170	0.1
402247	0.1
200873	0.0
313572	0.0
478872	0.1
167637	0.1
471045	0.0
546287	0.0
259520	0.0
169599	0.0
208823	0.0
588680	0.1
563601	0.1
184226	0.1
225232	0.0
359811	0.1
563580	0.0
278578	0.0
478398	0.4
280130	0.0
151265	0.0
198200	0.1
546272	0.0
360866	0.2
379212	0.0
415374	0.0
204902	0.0
149230	0.0
502106	0.0
244892	0.0
507428	0.1
440342	0.3
258797	0.0
239824	0.0
493802	0.0
160517	0.0
149290	0.1
292152	0.0
573511	0.0
558640	0.0
288426	0.1
227569	0.0
424700	0.1
343862	0.0
312766	0.0
255468	0.0
403033	0.2
194568	0.1
409701	0.0
421511	0.1
156586	0.0
349566	0.0
327997	0.0
579935	0.1
523358	0.0
495600	0.0
508818	0.1
175416	0.0
432192	0.2
534868	0.3
426784	0.0
253744	0.0
514205	0.1
474472	0.0
431278	0.0
306652	0.4
454972	0.0
491970	0.0
588277	0.1
396293	0.2
401600	0.1
148629	0.0
516117	0.2
366398	0.0
401172	0.3
574529	0.3
324162	0.0
543719	0.0
148072	0.0
589482	0.2
575282	0.0
519167	0.0
252746	0.0
416048	0.0
280011	0.0
363565	0.1
383424	0.2
349637	0.6
359741	0.0
555585	0.2
450212	0.3
578516	0.1
461124	0.0
514630	0.1
160576	0.0
438877	0.2
281421	0.1
248123	0.1
356038	0.3
169045	0.4
401719	0.0
505845	0.2
221621	0.1
500874	0.0
374406	0.0
167606	0.0
373505	0.4
485974	0.0
206171	0.0
507914	0.2
425407	0.0
286985	0.4
252714	0.0
321469	0.0
162395	0.5
220018	0.1
507704	0.0
442151	0.0
295039	0.0
206396	0.6
340851	0.0
